Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
1978.295000;1,190;50;0,355;18;143;82;104;89;4,4;1870;44;2,2;3725;1041;-1,000
1979.485000;1,210;50;0,355;18;146;82;105;90;4,4;1880;45;2,2;3745;1070;-1,000
1980.695000;1,235;49;0,355;18;146;82;104;91;4,4;1865;46;2,2;3715;1072;-1,000
1981.930000;1,240;48;0,355;18;145;81;103;93;4,5;1823;47;2,2;3630;1075;-1,000
1983.170000;1,195;50;0,355;18;143;80;102;94;4,7;1738;47;2,3;3460;1045;-1,000
1984.365000;1,145;52;0,355;18;143;81;103;92;4,8;1725;46;2,4;3440;1034;-1,000
1985.510000;1,210;50;0,350;18;143;83;103;87;4,3;1900;44;2,2;3785;1013;-1,000
1986.720000;1,195;50;0,355;18;142;81;102;91;4,5;1803;45;2,3;3590;1019;-1,000
1987.915000;1,170;51;0,355;18;141;81;102;91;4,7;1745;46;2,3;3475;1016;-1,000
1989.085000;1,125;53;0,350;18;141;81;102;89;4,8;1708;45;2,4;3400;1017;-1,000
1990.210000;1,080;56;0,355;18;141;81;102;90;5,0;1623;45;2,5;3230;1031;-1,000
1991.290000;1,045;57;0,360;18;140;81;101;89;5,1;1590;44;2,5;3170;997;-1,000
1992.335000;1,055;57;0,350;18;140;82;102;87;4,9;1655;43;2,5;3295;1011;-1,000
1993.390000;1,120;54;0,350;18;141;82;101;87;4,7;1735;44;2,3;3455;1008;-1,000
1994.510000;1,160;52;0,365;18;140;80;100;92;4,8;1685;46;2,4;3360;1028;-1,000
1995.670000;1,200;50;0,350;18;141;80;100;92;4,6;1728;46;2,3;3440;1034;-1,000
1996.870000;1,220;49;0,360;18;139;78;98;95;4,6;1688;47;2,3;3360;1019;-1,000
1998.090000;1,175;51;0,355;18;138;77;98;95;4,8;1620;47;2,4;3230;1003;-1,000
1999.265000;1,100;55;0,365;18;138;78;100;94;5,1;1560;47;2,5;3110;1009;-1,000
2000.365000;1,065;56;0,360;18;139;80;100;90;5,1;1585;45;2,5;3160;992;-1,000
2001.430000;1,060;57;0,365;18;139;81;101;89;5,0;1603;45;2,5;3195;989;-1,000
2002.490000;1,095;55;0,350;18;141;82;102;86;4,7;1723;43;2,4;3430;1011;-1,000
2003.585000;1,165;52;0,360;18;142;81;101;90;4,6;1743;45;2,3;3475;1036;-1,000
2004.750000;1,205;50;0,355;18;142;80;100;92;4,6;1740;46;2,3;3465;1052;-1,000
2005.955000;1,175;51;0,365;18;141;78;99;97;4,9;1608;48;2,5;3200;1047;-1,000
2007.130000;1,175;51;0,355;18;140;78;99;94;4,8;1653;47;2,4;3295;1028;-1,000
2008.305000;1,175;51;0,360;18;139;78;98;94;4,8;1635;47;2,4;3255;1008;-1,000
2009.480000;1,180;51;0,365;18;138;78;98;94;4,8;1635;47;2,4;3255;986;-1,000
2010.660000;1,170;51;0,360;18;137;78;98;92;4,7;1668;46;2,3;3325;980;-1,000
2011.830000;1,125;53;0,370;18;138;79;100;92;4,9;1625;46;2,5;3240;953;-1,000
2012.955000;1,085;55;0,355;18;138;81;101;87;4,8;1665;44;2,4;3320;934;-1,000
2014.040000;1,065;56;0,365;18;137;81;100;86;4,8;1650;43;2,4;3285;944;-1,000
2015.105000;1,065;56;0,365;18;139;82;101;86;4,8;1668;43;2,4;3320;959;-1,000
2016.170000;1,160;52;0,365;18;141;82;100;87;4,5;1788;44;2,2;3560;983;-1,000
2017.330000;1,230;49;0,365;18;140;80;100;87;4,5;1788;44;2,2;3560;983;-1,000
2018.560000;1,175;51;0,365;18;140;80;100;87;4,5;1788;44;2,2;3560;983;-1,000
2019.735000;1,170;51;0,365;18;140;80;100;87;4,5;1788;44;2,2;3560;983;-1,000
2020.905000;1,140;53;0,370;18;134;75;96;97;5,1;1500;48;2,5;2990;945;-1,000
2022.045000;1,085;55;0,365;18;133;77;97;91;5,0;1543;45;2,5;3070;923;-1,000
2023.130000;1,045;57;0,370;18;135;80;99;88;5,1;1570;44;2,5;3125;930;-1,000
2024.175000;1,080;56;0,360;18;137;81;101;86;4,8;1675;43;2,4;3335;922;-1,000
2025.255000;1,165;52;0,365;18;138;81;101;87;4,5;1800;44;2,2;3585;953;-1,000
2026.420000;1,120;54;0,360;18;139;79;101;93;5,0;1625;46;2,5;3240;1017;-1,000
2027.540000;1,115;54;0,370;18;143;85;104;82;4,4;1880;41;2,2;3745;997;-1,000
2028.655000;1,050;57;0,370;18;146;92;105;76;4,3;1935;38;2,2;3855;1050;-1,000
2029.705000;1,135;53;0,360;18;137;84;96;83;4,4;1743;42;2,2;3470;1045;-1,000
2030.840000;1,205;50;0,350;18;130;93;97;48;2,4;3230;24;1,2;6435;645;-1,000
2032.045000;1,240;48;0,380;18;144;87;103;87;4,2;1960;44;2,1;3900;969;-1,000
2033.285000;1,205;50;0,370;18;140;82;100;93;4,6;1733;47;2,3;3450;1083;-1,000
2034.490000;1,175;51;0,375;18;136;79;98;98;5,0;1558;49;2,5;3105;994;-1,000
2035.665000;1,205;50;0,375;17;134;78;96;93;4,6;1663;46;2,3;3315;950;-1,000
2036.870000;1,225;49;0,380;17;132;77;95;92;4,5;1683;46;2,3;3350;939;-1,000
2038.095000;1,210;50;0,380;17;131;76;95;93;4,6;1638;47;2,3;3260;922;-1,000
